time,AHTTemperatureSensor,IRSensor,UVSensor
2024-04-08 14:41:40-04:00,19.7,65535,2.5
2024-04-08 14:41:41-04:00,19.7,65535,2.5
2024-04-08 14:41:42-04:00,19.7,65535,2.5
2024-04-08 14:41:43-04:00,19.6,65535,2.5
2024-04-08 14:41:44-04:00,19.6,65535,2.5
2024-04-08 14:41:45-04:00,19.6,65535,2.5
2024-04-08 14:41:46-04:00,19.6,65535,2.5
2024-04-08 14:41:47-04:00,19.6,65535,2.5
2024-04-08 14:41:48-04:00,19.5,65535,2.5
2024-04-08 14:41:49-04:00,19.5,65535,2.5
2024-04-08 14:41:50-04:00,19.5,65535,2.5
2024-04-08 14:41:51-04:00,19.4,65535,2.5
2024-04-08 14:41:52-04:00,19.4,65535,2.5
2024-04-08 14:41:53-04:00,19.4,65535,2.5
2024-04-08 14:41:54-04:00,19.4,65535,2.5
2024-04-08 14:41:55-04:00,19.4,65535,2.5
2024-04-08 14:41:56-04:00,19.5,65535,2.5
2024-04-08 14:41:57-04:00,19.5,65535,2.5
2024-04-08 14:41:58-04:00,19.5,65535,2.5
2024-04-08 14:41:59-04:00,19.5,65535,2.5
2024-04-08 14:42:00-04:00,19.5,65535,2.5
2024-04-08 14:42:01-04:00,19.6,65535,2.5
2024-04-08 14:42:02-04:00,19.6,65535,2.5
2024-04-08 14:42:03-04:00,19.7,65535,2.5
2024-04-08 14:42:04-04:00,19.7,65535,2.5
2024-04-08 14:42:05-04:00,19.6,65535,2.5
2024-04-08 14:42:06-04:00,19.6,65535,2.5
2024-04-08 14:42:07-04:00,19.6,65535,2.5
2024-04-08 14:42:08-04:00,19.7,65535,2.5
2024-04-08 14:42:09-04:00,19.7,65535,2.5
2024-04-08 14:42:10-04:00,19.7,65535,2.5
2024-04-08 14:42:11-04:00,19.7,65535,2.5
2024-04-08 14:42:12-04:00,19.7,65535,2.5
2024-04-08 14:42:13-04:00,19.7,65535,2.5
2024-04-08 14:42:14-04:00,19.7,65535,2.5
2024-04-08 14:42:15-04:00,19.7,65535,2.5
2024-04-08 14:42:16-04:00,19.7,65535,2.5
2024-04-08 14:42:17-04:00,19.7,65535,2.5
2024-04-08 14:42:18-04:00,19.7,65535,2.5
2024-04-08 14:42:19-04:00,19.7,65535,2.5
2024-04-08 14:42:20-04:00,19.7,65535,2.5
2024-04-08 14:42:21-04:00,19.7,65535,2.5
2024-04-08 14:42:22-04:00,19.7,65535,2.5
2024-04-08 14:42:23-04:00,19.7,65535,2.5
2024-04-08 14:42:24-04:00,19.7,65535,2.4
2024-04-08 14:42:25-04:00,19.7,65535,2.4
2024-04-08 14:42:26-04:00,19.7,65535,2.4
2024-04-08 14:42:27-04:00,19.7,65535,2.4
2024-04-08 14:42:28-04:00,19.7,65535,2.4
2024-04-08 14:42:29-04:00,19.8,65535,2.4
2024-04-08 14:42:30-04:00,19.8,65535,2.4
2024-04-08 14:42:31-04:00,19.9,65535,2.4
2024-04-08 14:42:32-04:00,19.9,65535,2.4
2024-04-08 14:42:33-04:00,19.9,65535,2.4
2024-04-08 14:42:34-04:00,19.9,65535,2.5
2024-04-08 14:42:35-04:00,20,65535,2.5
2024-04-08 14:42:36-04:00,20,65535,2.5
2024-04-08 14:42:37-04:00,19.9,65535,2.5
2024-04-08 14:42:38-04:00,20,65535,2.5
2024-04-08 14:42:39-04:00,20,65535,2.5
2024-04-08 14:42:40-04:00,20,65535,2.5
2024-04-08 14:42:41-04:00,20.1,65535,2.5
2024-04-08 14:42:42-04:00,20.2,65535,2.5
2024-04-08 14:42:43-04:00,20.2,65535,2.4
2024-04-08 14:42:44-04:00,20.2,65535,2.4
2024-04-08 14:42:45-04:00,20.3,65535,2.4
2024-04-08 14:42:46-04:00,20.3,65535,2.4
2024-04-08 14:42:47-04:00,20.4,65535,2.4
2024-04-08 14:42:48-04:00,20.5,65535,2.4
2024-04-08 14:42:49-04:00,20.5,65535,2.4
2024-04-08 14:42:50-04:00,20.5,65535,2.4
2024-04-08 14:42:51-04:00,20.7,65535,2.4
2024-04-08 14:42:52-04:00,20.8,65535,2.4
2024-04-08 14:42:53-04:00,20.8,65535,2.4
2024-04-08 14:42:54-04:00,20.8,65535,2.4
2024-04-08 14:42:55-04:00,20.9,65535,2.4
2024-04-08 14:42:56-04:00,21,65535,2.4
2024-04-08 14:42:57-04:00,21,65535,2.4
2024-04-08 14:42:58-04:00,21.1,65535,2.4
2024-04-08 14:42:59-04:00,21.1,65535,2.5
2024-04-08 14:43:00-04:00,21.2,65535,2.4
2024-04-08 14:43:01-04:00,21.2,65535,2.5
2024-04-08 14:43:02-04:00,21.2,65535,2.5
2024-04-08 14:43:03-04:00,21.1,65535,2.4
2024-04-08 14:43:04-04:00,21.1,65535,2.5
2024-04-08 14:43:05-04:00,21.1,65535,2.4
2024-04-08 14:43:06-04:00,21.1,65535,2.5
2024-04-08 14:43:07-04:00,21.2,65535,2.4
2024-04-08 14:43:08-04:00,21.3,65535,2.4
2024-04-08 14:43:09-04:00,21.3,65535,2.5
2024-04-08 14:43:10-04:00,21.4,65535,2.4
2024-04-08 14:43:11-04:00,21.4,65535,2.4
2024-04-08 14:43:12-04:00,21.4,65535,2.4
2024-04-08 14:43:13-04:00,21.4,65535,2.4
2024-04-08 14:43:14-04:00,21.4,65535,2.4
2024-04-08 14:43:15-04:00,21.4,65535,2.4
2024-04-08 14:43:16-04:00,21.4,65535,2.5
2024-04-08 14:43:17-04:00,21.4,65535,2.5
2024-04-08 14:43:18-04:00,21.4,65535,2.5
2024-04-08 14:43:19-04:00,21.3,65535,2.5
2024-04-08 14:43:20-04:00,21.2,65535,2.5
2024-04-08 14:43:21-04:00,21.2,65535,2.4
2024-04-08 14:43:22-04:00,21.2,65535,2.5
2024-04-08 14:43:23-04:00,21.1,65535,2.5
2024-04-08 14:43:24-04:00,21,65535,2.4
2024-04-08 14:43:25-04:00,21.1,65535,2.5
2024-04-08 14:43:26-04:00,21.1,65535,2.5
2024-04-08 14:43:27-04:00,21.1,65535,2.4
2024-04-08 14:43:28-04:00,21.1,65535,2.4
2024-04-08 14:43:29-04:00,21,65535,2.4
2024-04-08 14:43:30-04:00,20.9,65535,2.4
2024-04-08 14:43:31-04:00,21,65535,2.4
2024-04-08 14:43:32-04:00,21,65535,2.4
2024-04-08 14:43:33-04:00,20.9,65535,2.4
2024-04-08 14:43:34-04:00,20.9,65535,2.4
2024-04-08 14:43:35-04:00,20.9,65535,2.4
2024-04-08 14:43:36-04:00,20.9,65535,2.4
2024-04-08 14:43:37-04:00,20.9,65535,2.4
2024-04-08 14:43:38-04:00,20.8,65535,2.5
2024-04-08 14:43:39-04:00,20.8,65535,2.4
2024-04-08 14:43:40-04:00,20.8,65535,2.4
2024-04-08 14:43:41-04:00,20.8,65535,2.4
2024-04-08 14:43:42-04:00,20.8,65535,2.4
2024-04-08 14:43:43-04:00,20.9,65535,2.4
2024-04-08 14:43:44-04:00,20.9,65535,2.4
2024-04-08 14:43:45-04:00,20.9,65535,2.4
2024-04-08 14:43:46-04:00,20.9,65535,2.5
2024-04-08 14:43:47-04:00,20.9,65535,2.5
2024-04-08 14:43:48-04:00,20.9,65535,2.5
2024-04-08 14:43:49-04:00,20.9,65535,2.5
2024-04-08 14:43:50-04:00,20.8,65535,2.4
2024-04-08 14:43:51-04:00,20.9,65535,2.5
2024-04-08 14:43:52-04:00,20.9,65535,2.5
2024-04-08 14:43:53-04:00,20.9,65535,2.5
2024-04-08 14:43:54-04:00,20.9,65535,2.5
2024-04-08 14:43:55-04:00,20.9,65535,2.5
2024-04-08 14:43:56-04:00,20.9,65535,2.5
2024-04-08 14:43:57-04:00,20.9,65535,2.5
2024-04-08 14:43:58-04:00,20.9,65535,2.5
2024-04-08 14:43:59-04:00,21,65535,2.5
2024-04-08 14:44:00-04:00,21.1,65535,2.5
2024-04-08 14:44:01-04:00,21.1,65535,2.5
2024-04-08 14:44:02-04:00,21.1,65535,2.5
2024-04-08 14:44:03-04:00,21.1,65535,2.5
2024-04-08 14:44:04-04:00,21.1,65535,2.5
2024-04-08 14:44:05-04:00,21.2,65535,2.5
2024-04-08 14:44:06-04:00,21.2,65535,2.5
2024-04-08 14:44:07-04:00,21.2,65535,2.5
2024-04-08 14:44:08-04:00,21.3,65535,2.5
2024-04-08 14:44:09-04:00,21.3,65535,2.5
2024-04-08 14:44:10-04:00,21.3,65535,2.5
2024-04-08 14:44:11-04:00,21.3,65535,2.5
2024-04-08 14:44:12-04:00,21.3,65535,2.5
2024-04-08 14:44:13-04:00,21.3,65535,2.5
2024-04-08 14:44:14-04:00,21.3,65535,2.5
2024-04-08 14:44:15-04:00,21.2,65535,2.5
2024-04-08 14:44:16-04:00,21.2,65535,2.5
2024-04-08 14:44:17-04:00,21.2,65535,2.5
2024-04-08 14:44:18-04:00,21.2,65535,2.5
2024-04-08 14:44:19-04:00,21.3,65535,2.5
2024-04-08 14:44:20-04:00,21.3,65535,2.5
2024-04-08 14:44:21-04:00,21.3,65535,2.5
2024-04-08 14:44:22-04:00,21.3,65535,2.5
2024-04-08 14:44:23-04:00,21.3,65535,2.5
2024-04-08 14:44:24-04:00,21.3,65535,2.5
2024-04-08 14:44:25-04:00,21.3,65535,2.5
2024-04-08 14:44:26-04:00,21.3,65535,2.5
2024-04-08 14:44:27-04:00,21.4,65535,2.5
2024-04-08 14:44:28-04:00,21.4,65535,2.5
2024-04-08 14:44:29-04:00,21.4,65535,2.5
2024-04-08 14:44:30-04:00,21.4,65535,2.5
2024-04-08 14:44:31-04:00,21.3,65535,2.5
2024-04-08 14:44:32-04:00,21.4,65535,2.5
2024-04-08 14:44:33-04:00,21.4,65535,2.5
2024-04-08 14:44:34-04:00,21.3,65535,2.5
2024-04-08 14:44:35-04:00,21.3,65535,2.5
2024-04-08 14:44:36-04:00,21.3,65535,2.5
2024-04-08 14:44:37-04:00,21.3,65535,2.5
2024-04-08 14:44:38-04:00,21.3,65535,2.5
2024-04-08 14:44:39-04:00,21.3,65535,2.5
2024-04-08 14:44:40-04:00,21.3,65535,2.5
2024-04-08 14:44:41-04:00,21.3,65535,2.5
2024-04-08 14:44:42-04:00,21.3,65535,2.5
2024-04-08 14:44:43-04:00,21.3,65535,2.5
2024-04-08 14:44:44-04:00,21.3,65535,2.5
2024-04-08 14:44:45-04:00,21.4,65535,2.5
2024-04-08 14:44:46-04:00,21.4,65535,2.5
2024-04-08 14:44:47-04:00,21.4,65535,2.5
2024-04-08 14:44:48-04:00,21.4,65535,2.5
2024-04-08 14:44:49-04:00,21.4,65535,2.5
2024-04-08 14:44:50-04:00,21.4,65535,2.5
2024-04-08 14:44:51-04:00,21.3,65535,2.5
2024-04-08 14:44:52-04:00,21.3,65535,2.5
2024-04-08 14:44:53-04:00,21.3,65535,2.5
2024-04-08 14:44:54-04:00,21.3,65535,2.5
2024-04-08 14:44:55-04:00,21.3,65535,2.5
2024-04-08 14:44:56-04:00,21.3,65535,2.5
2024-04-08 14:44:57-04:00,21.4,65535,2.5
2024-04-08 14:44:58-04:00,21.4,65535,2.5
2024-04-08 14:44:59-04:00,21.4,65535,2.5
2024-04-08 14:45:00-04:00,21.4,65535,2.5
2024-04-08 14:45:01-04:00,21.4,65535,2.5
2024-04-08 14:45:02-04:00,21.4,65535,2.5
2024-04-08 14:45:03-04:00,21.4,65535,2.5
2024-04-08 14:45:04-04:00,21.4,65535,2.5
2024-04-08 14:45:05-04:00,21.4,65535,2.5
2024-04-08 14:45:06-04:00,21.5,65535,2.5
2024-04-08 14:45:07-04:00,21.6,65535,2.5
2024-04-08 14:45:08-04:00,21.6,65535,2.5
2024-04-08 14:45:09-04:00,21.6,65535,2.5
2024-04-08 14:45:10-04:00,21.6,65535,2.5
2024-04-08 14:45:11-04:00,21.6,65535,2.5
2024-04-08 14:45:12-04:00,21.7,65535,2.5
2024-04-08 14:45:13-04:00,21.7,65535,2.5
2024-04-08 14:45:14-04:00,21.7,65535,2.5
2024-04-08 14:45:15-04:00,21.7,65535,2.5
2024-04-08 14:45:16-04:00,21.7,65535,2.5
2024-04-08 14:45:17-04:00,21.7,65535,2.5
2024-04-08 14:45:18-04:00,21.7,65535,2.4
2024-04-08 14:45:19-04:00,21.7,65535,2.4
2024-04-08 14:45:21-04:00,21.7,65535,2.4
2024-04-08 14:45:22-04:00,21.7,65535,2.4
2024-04-08 14:45:23-04:00,21.7,65535,2.4
2024-04-08 14:45:24-04:00,21.7,65535,2.4
2024-04-08 14:45:25-04:00,21.7,65535,2.4
2024-04-08 14:45:26-04:00,21.6,65535,2.3
2024-04-08 14:45:27-04:00,21.5,65535,2.4
2024-04-08 14:45:28-04:00,21.5,65535,2.4
2024-04-08 14:45:29-04:00,21.5,65535,2.4
2024-04-08 14:45:30-04:00,21.5,65535,2.4
2024-04-08 14:45:31-04:00,21.5,65535,2.4
2024-04-08 14:45:32-04:00,21.5,65535,2.4
2024-04-08 14:45:33-04:00,21.6,65535,2.4
2024-04-08 14:45:34-04:00,21.6,65535,2.4
2024-04-08 14:45:35-04:00,21.6,65535,2.4
2024-04-08 14:45:36-04:00,21.6,65535,2.4
2024-04-08 14:45:37-04:00,21.6,65535,2.4
2024-04-08 14:45:38-04:00,21.6,65535,2.4
2024-04-08 14:45:39-04:00,21.5,65535,2.4
2024-04-08 14:45:40-04:00,21.5,65535,2.4
2024-04-08 14:45:41-04:00,21.5,65535,2.4
2024-04-08 14:45:42-04:00,21.5,65535,2.4
2024-04-08 14:45:43-04:00,21.5,65535,2.4
2024-04-08 14:45:44-04:00,21.5,65535,2.3
2024-04-08 14:45:45-04:00,21.6,65535,2.3
2024-04-08 14:45:46-04:00,21.7,65535,2.3
2024-04-08 14:45:47-04:00,21.7,65535,2.3
2024-04-08 14:45:48-04:00,21.7,65535,2.3
2024-04-08 14:45:49-04:00,21.7,65535,2.3
2024-04-08 14:45:50-04:00,21.7,65535,2.3
2024-04-08 14:45:51-04:00,21.7,65535,2.3
2024-04-08 14:45:52-04:00,21.7,65535,2.3
2024-04-08 14:45:53-04:00,21.8,65535,2.3
2024-04-08 14:45:54-04:00,21.8,65535,2.3
2024-04-08 14:45:55-04:00,21.9,65535,2.3
2024-04-08 14:45:56-04:00,22,65535,2.3
2024-04-08 14:45:57-04:00,22,65535,2.3
2024-04-08 14:45:58-04:00,21.9,65535,2.3
2024-04-08 14:45:59-04:00,21.9,65535,2.3
2024-04-08 14:46:00-04:00,21.9,65535,2.3
2024-04-08 14:46:01-04:00,22.1,65535,2.3
2024-04-08 14:46:02-04:00,22.1,65535,2.3
2024-04-08 14:46:03-04:00,22.1,65535,2.3
2024-04-08 14:46:04-04:00,22.2,65535,2.2
2024-04-08 14:46:05-04:00,22.3,65535,2.2
2024-04-08 14:46:06-04:00,22.3,65535,2.2
2024-04-08 14:46:07-04:00,22.3,65535,2.3
2024-04-08 14:46:08-04:00,22.3,65535,2.2
2024-04-08 14:46:09-04:00,22.3,65535,2.2
2024-04-08 14:46:10-04:00,22.3,65535,2.2
2024-04-08 14:46:11-04:00,22.4,65535,2.2
2024-04-08 14:46:12-04:00,22.5,65535,2.2
2024-04-08 14:46:13-04:00,22.5,65535,2.2
2024-04-08 14:46:14-04:00,22.6,65535,2.2
2024-04-08 14:46:15-04:00,22.6,65535,2.2
2024-04-08 14:46:16-04:00,22.7,65535,2.2
2024-04-08 14:46:17-04:00,22.7,65535,2.2
2024-04-08 14:46:18-04:00,22.7,65535,2.2
2024-04-08 14:46:19-04:00,22.6,65535,2.2
2024-04-08 14:46:20-04:00,22.5,65535,2.2
2024-04-08 14:46:21-04:00,22.5,65535,2.2
2024-04-08 14:46:22-04:00,22.4,65535,2.2
2024-04-08 14:46:23-04:00,22.5,65535,2.2
2024-04-08 14:46:24-04:00,22.6,65535,2.2
2024-04-08 14:46:25-04:00,22.6,65535,2.2
2024-04-08 14:46:26-04:00,22.5,65535,2.2
2024-04-08 14:46:27-04:00,22.6,65535,2.2
2024-04-08 14:46:28-04:00,22.7,65535,2.2
2024-04-08 14:46:29-04:00,22.7,65535,2.2
2024-04-08 14:46:30-04:00,22.8,65535,2.2
2024-04-08 14:46:31-04:00,22.8,65535,2.2
2024-04-08 14:46:32-04:00,22.9,65535,2.2
2024-04-08 14:46:33-04:00,23,65535,2.2
2024-04-08 14:46:34-04:00,23,65535,2.2
2024-04-08 14:46:35-04:00,23.1,65535,2.2
2024-04-08 14:46:36-04:00,23.1,65535,2.2
2024-04-08 14:46:37-04:00,23.2,65535,2.2
2024-04-08 14:46:38-04:00,23.2,65535,2.2
2024-04-08 14:46:39-04:00,23.2,65535,2.2
2024-04-08 14:46:40-04:00,23.2,65535,2.2
2024-04-08 14:46:41-04:00,23.2,65535,2.2
2024-04-08 14:46:42-04:00,23.2,65535,2.2
2024-04-08 14:46:43-04:00,23.2,65535,2.2
2024-04-08 14:46:44-04:00,23.2,65535,2.2
2024-04-08 14:46:45-04:00,23.2,65535,2.2
2024-04-08 14:46:46-04:00,23.2,65535,2.1
2024-04-08 14:46:47-04:00,23.3,65535,2.2
2024-04-08 14:46:48-04:00,23.4,65535,2.2
2024-04-08 14:46:49-04:00,23.4,65535,2.1
2024-04-08 14:46:50-04:00,23.5,65535,2.1
2024-04-08 14:46:51-04:00,23.5,65535,2.1
2024-04-08 14:46:52-04:00,23.6,65535,2.2
2024-04-08 14:46:53-04:00,23.6,65535,2.1
2024-04-08 14:46:54-04:00,23.6,65535,2.1
2024-04-08 14:46:55-04:00,23.6,65535,2.1
2024-04-08 14:46:56-04:00,23.6,65535,2.2
2024-04-08 14:46:57-04:00,23.5,65535,2.1
2024-04-08 14:46:58-04:00,23.5,65535,2.1
2024-04-08 14:46:59-04:00,23.5,65535,2.1
2024-04-08 14:47:00-04:00,23.5,65535,2.1
2024-04-08 14:47:01-04:00,23.5,65535,2.1
2024-04-08 14:47:02-04:00,23.4,65535,2.1
2024-04-08 14:47:03-04:00,23.3,65535,2.1
2024-04-08 14:47:04-04:00,23.3,65535,2.1
2024-04-08 14:47:05-04:00,23.3,65535,2.1
2024-04-08 14:47:06-04:00,23.2,65535,2.1
2024-04-08 14:47:07-04:00,23.1,65535,2.1
2024-04-08 14:47:08-04:00,23,65535,2.1
2024-04-08 14:47:09-04:00,22.9,65535,2.1
2024-04-08 14:47:10-04:00,22.8,65535,2.1
2024-04-08 14:47:11-04:00,22.7,65535,2.1
2024-04-08 14:47:12-04:00,22.7,65535,2.1
2024-04-08 14:47:13-04:00,22.7,65535,2.1
2024-04-08 14:47:14-04:00,22.8,65535,2.1
2024-04-08 14:47:15-04:00,22.8,65535,2.1
2024-04-08 14:47:16-04:00,22.8,65535,2.1
2024-04-08 14:47:17-04:00,22.8,65535,2.1
2024-04-08 14:47:18-04:00,22.7,65535,2.1
2024-04-08 14:47:19-04:00,22.7,65535,2.1
2024-04-08 14:47:20-04:00,22.6,65535,2.1
2024-04-08 14:47:21-04:00,22.6,65535,2.1
2024-04-08 14:47:22-04:00,22.6,65535,2.1
2024-04-08 14:47:23-04:00,22.5,65535,2.1
2024-04-08 14:47:24-04:00,22.5,65535,2.1
2024-04-08 14:47:25-04:00,22.5,65535,2
2024-04-08 14:47:26-04:00,22.6,65535,2.1
2024-04-08 14:47:27-04:00,22.5,65535,2.1
2024-04-08 14:47:28-04:00,22.5,65535,2.1
2024-04-08 14:47:29-04:00,22.5,65535,2
2024-04-08 14:47:30-04:00,22.4,65535,2
2024-04-08 14:47:31-04:00,22.4,65535,2
2024-04-08 14:47:32-04:00,22.3,65535,2
2024-04-08 14:47:33-04:00,22.3,65535,2
2024-04-08 14:47:34-04:00,22.2,65535,2
2024-04-08 14:47:35-04:00,22.2,65535,2
2024-04-08 14:47:36-04:00,22.1,65535,2
2024-04-08 14:47:37-04:00,22.1,65535,2
2024-04-08 14:47:38-04:00,22.1,65535,2
2024-04-08 14:47:39-04:00,22.1,65535,2
2024-04-08 14:47:40-04:00,22.1,65535,2
2024-04-08 14:47:41-04:00,22.1,65535,2
2024-04-08 14:47:42-04:00,22.1,65535,2
2024-04-08 14:47:43-04:00,22.1,65535,2
2024-04-08 14:47:44-04:00,22.1,65535,2
2024-04-08 14:47:45-04:00,22.1,65535,1.9
2024-04-08 14:47:46-04:00,22,65535,1.9
2024-04-08 14:47:47-04:00,22,65535,1.9
2024-04-08 14:47:48-04:00,22,65535,1.9
2024-04-08 14:47:49-04:00,21.9,65535,1.9
2024-04-08 14:47:50-04:00,21.9,65535,1.9
2024-04-08 14:47:51-04:00,21.9,65535,1.9
2024-04-08 14:47:52-04:00,21.9,65535,1.9
2024-04-08 14:47:53-04:00,21.8,65535,1.9
2024-04-08 14:47:54-04:00,21.8,65535,1.9
2024-04-08 14:47:55-04:00,21.8,65535,1.9
2024-04-08 14:47:56-04:00,21.7,65535,1.9
2024-04-08 14:47:57-04:00,21.6,65535,1.9
2024-04-08 14:47:58-04:00,21.5,65535,1.9
2024-04-08 14:47:59-04:00,21.5,65535,1.9
2024-04-08 14:48:00-04:00,21.5,65535,1.9
2024-04-08 14:48:01-04:00,21.5,65535,1.9
2024-04-08 14:48:02-04:00,21.6,65535,1.9
2024-04-08 14:48:03-04:00,21.6,65535,1.8
2024-04-08 14:48:04-04:00,21.5,65535,1.9
2024-04-08 14:48:05-04:00,21.6,65535,1.8
2024-04-08 14:48:06-04:00,21.5,65535,1.9
2024-04-08 14:48:07-04:00,21.4,65535,1.8
2024-04-08 14:48:08-04:00,21.4,65535,1.8
2024-04-08 14:48:09-04:00,21.3,65535,1.8
2024-04-08 14:48:10-04:00,21.3,65535,1.8
2024-04-08 14:48:11-04:00,21.3,65535,1.8
2024-04-08 14:48:12-04:00,21.4,65535,1.8
2024-04-08 14:48:13-04:00,21.4,65535,1.8
2024-04-08 14:48:14-04:00,21.3,65535,1.8
2024-04-08 14:48:15-04:00,21.3,65535,1.8
2024-04-08 14:48:16-04:00,21.3,65535,1.8
2024-04-08 14:48:17-04:00,21.3,65535,1.8
2024-04-08 14:48:18-04:00,21.2,65535,1.8
2024-04-08 14:48:19-04:00,21.2,65535,1.8
2024-04-08 14:48:20-04:00,21.2,65535,1.8
2024-04-08 14:48:21-04:00,21.1,65535,1.8
2024-04-08 14:48:22-04:00,21.1,65535,1.8
2024-04-08 14:48:23-04:00,21.1,65535,1.8
2024-04-08 14:48:24-04:00,21.1,65535,1.8
2024-04-08 14:48:25-04:00,21.1,65535,1.8
2024-04-08 14:48:26-04:00,21,65535,1.8
2024-04-08 14:48:27-04:00,21,65535,1.8
2024-04-08 14:48:28-04:00,20.9,65535,1.8
2024-04-08 14:48:29-04:00,20.9,65535,1.8
2024-04-08 14:48:30-04:00,20.9,65535,1.8
2024-04-08 14:48:31-04:00,20.8,65535,1.8
2024-04-08 14:48:32-04:00,20.8,65535,1.8
2024-04-08 14:48:33-04:00,20.9,65535,1.8
2024-04-08 14:48:34-04:00,20.9,65535,1.8
2024-04-08 14:48:35-04:00,20.8,65535,1.8
2024-04-08 14:48:36-04:00,20.8,65535,1.8
2024-04-08 14:48:37-04:00,20.8,65535,1.8
2024-04-08 14:48:38-04:00,20.7,65535,1.8
2024-04-08 14:48:39-04:00,20.7,65535,1.8
2024-04-08 14:48:40-04:00,20.7,65535,1.8
2024-04-08 14:48:41-04:00,20.7,65535,1.8
2024-04-08 14:48:42-04:00,20.6,65535,1.8
2024-04-08 14:48:43-04:00,20.6,65535,1.8
2024-04-08 14:48:44-04:00,20.6,65535,1.8
2024-04-08 14:48:45-04:00,20.6,65535,1.8
2024-04-08 14:48:46-04:00,20.6,65535,1.8
2024-04-08 14:48:47-04:00,20.6,65535,1.8
2024-04-08 14:48:48-04:00,20.6,65535,1.8
2024-04-08 14:48:49-04:00,20.6,65535,1.8
2024-04-08 14:48:50-04:00,20.7,65535,1.8
2024-04-08 14:48:51-04:00,20.7,65535,1.8
2024-04-08 14:48:52-04:00,20.7,65535,1.7
2024-04-08 14:48:53-04:00,20.7,65535,1.8
2024-04-08 14:48:54-04:00,20.7,65535,1.8
2024-04-08 14:48:55-04:00,20.8,65535,1.7
2024-04-08 14:48:56-04:00,20.8,65535,1.7
2024-04-08 14:48:57-04:00,20.7,65535,1.7
2024-04-08 14:48:58-04:00,20.5,65535,1.7
2024-04-08 14:48:59-04:00,20.4,65535,1.7
2024-04-08 14:49:00-04:00,20.4,65535,1.7
2024-04-08 14:49:01-04:00,20.3,65535,1.7
2024-04-08 14:49:02-04:00,20.4,65535,1.7
2024-04-08 14:49:03-04:00,20.4,65535,1.7
2024-04-08 14:49:04-04:00,20.5,65535,1.7
2024-04-08 14:49:05-04:00,20.5,65535,1.7
2024-04-08 14:49:06-04:00,20.5,65535,1.7
2024-04-08 14:49:07-04:00,20.5,65535,1.7
2024-04-08 14:49:08-04:00,20.5,65535,1.7
2024-04-08 14:49:09-04:00,20.5,65535,1.7
2024-04-08 14:49:10-04:00,20.5,65535,1.7
2024-04-08 14:49:11-04:00,20.5,65535,1.7
2024-04-08 14:49:12-04:00,20.5,65535,1.7
2024-04-08 14:49:13-04:00,20.5,65535,1.7
2024-04-08 14:49:14-04:00,20.4,65535,1.7
2024-04-08 14:49:15-04:00,20.5,65535,1.7
2024-04-08 14:49:16-04:00,20.4,65535,1.7
2024-04-08 14:49:17-04:00,20.5,65535,1.7
2024-04-08 14:49:18-04:00,20.5,65535,1.7
2024-04-08 14:49:19-04:00,20.5,65535,1.7
2024-04-08 14:49:20-04:00,20.5,65535,1.7
2024-04-08 14:49:21-04:00,20.5,65535,1.7
2024-04-08 14:49:22-04:00,20.6,65535,1.7
2024-04-08 14:49:23-04:00,20.6,65535,1.7
2024-04-08 14:49:24-04:00,20.5,65535,1.7
2024-04-08 14:49:25-04:00,20.5,65535,1.7
2024-04-08 14:49:26-04:00,20.3,65535,1.7
2024-04-08 14:49:27-04:00,20.3,65535,1.7
2024-04-08 14:49:28-04:00,20.3,65535,1.7
2024-04-08 14:49:30-04:00,20.3,65535,1.7
2024-04-08 14:49:31-04:00,20.3,65535,1.7
2024-04-08 14:49:32-04:00,20.3,65535,1.7
2024-04-08 14:49:33-04:00,20.4,65535,1.7
2024-04-08 14:49:34-04:00,20.4,65535,1.7
2024-04-08 14:49:35-04:00,20.4,65535,1.7
2024-04-08 14:49:36-04:00,20.4,65535,1.7
2024-04-08 14:49:37-04:00,20.5,65535,1.7
2024-04-08 14:49:38-04:00,20.4,65535,1.7
2024-04-08 14:49:39-04:00,20.4,65535,1.7
2024-04-08 14:49:40-04:00,20.5,65535,1.7
2024-04-08 14:49:41-04:00,20.4,65535,1.7
2024-04-08 14:49:42-04:00,20.4,65535,1.7
2024-04-08 14:49:43-04:00,20.4,65535,1.7
2024-04-08 14:49:44-04:00,20.4,65535,1.7
2024-04-08 14:49:45-04:00,20.4,65535,1.7
2024-04-08 14:49:46-04:00,20.4,65535,1.7
2024-04-08 14:49:47-04:00,20.3,65535,1.7
2024-04-08 14:49:48-04:00,20.4,65535,1.7
2024-04-08 14:49:49-04:00,20.4,65535,1.7
2024-04-08 14:49:50-04:00,20.4,65535,1.7
2024-04-08 14:49:51-04:00,20.5,65535,1.7
2024-04-08 14:49:52-04:00,20.5,65535,1.7
2024-04-08 14:49:53-04:00,20.5,65535,1.7
2024-04-08 14:49:54-04:00,20.6,65535,1.6
2024-04-08 14:49:55-04:00,20.6,65535,1.7
2024-04-08 14:49:56-04:00,20.7,65535,1.6
2024-04-08 14:49:57-04:00,20.7,65535,1.6
2024-04-08 14:49:58-04:00,20.7,65535,1.6
2024-04-08 14:49:59-04:00,20.7,65535,1.7
2024-04-08 14:50:00-04:00,20.7,65535,1.6
2024-04-08 14:50:01-04:00,20.8,65535,1.6
2024-04-08 14:50:02-04:00,20.8,65535,1.6
