time,AHTHumiditySensor,AHTTemperatureSensor,BroadbandSensor,IRSensor,MPLPressureSensor,MPLTemperatureSensor,UVSensor
2024-04-08 15:30:01-04:00,51.7,10.1,779.0,314.0,2621.4,10.9,0.0
2024-04-08 15:30:02-04:00,51.7,10.1,820.0,330.0,2621.4,10.9,0.0
2024-04-08 15:30:03-04:00,51.7,10.1,849.0,341.0,2621.3,10.9,0.0
2024-04-08 15:30:04-04:00,51.7,10.1,896.0,361.0,2621.4,10.9,0.0
2024-04-08 15:30:05-04:00,51.6,10.1,923.0,371.0,2621.4,10.9,0.0
2024-04-08 15:30:06-04:00,51.5,10.1,952.0,382.0,2621.4,10.9,0.0
2024-04-08 15:30:07-04:00,51.4,10.1,964.0,386.0,2621.4,10.9,0.0
2024-04-08 15:30:08-04:00,51.4,10.1,993.0,397.0,2621.4,10.9,0.0
2024-04-08 15:30:09-04:00,51.4,10.1,1010.0,403.0,2621.4,10.9,0.0
2024-04-08 15:30:10-04:00,51.3,10.1,1030.0,410.0,2621.4,10.9,0.0
2024-04-08 15:30:11-04:00,51.3,10.0,1071.0,426.0,2621.4,10.9,0.0
2024-04-08 15:30:12-04:00,51.3,10.1,1100.0,438.0,2621.3,10.9,0.0
2024-04-08 15:30:13-04:00,51.4,10.1,1151.0,458.0,2621.4,10.9,0.0
2024-04-08 15:30:14-04:00,51.5,10.1,1178.0,468.0,2621.4,10.9,0.0
2024-04-08 15:30:15-04:00,51.7,10.0,1194.0,473.0,2621.4,10.9,0.0
2024-04-08 15:30:16-04:00,51.9,10.0,1200.0,475.0,2621.4,10.9,0.0
2024-04-08 15:30:17-04:00,52.0,10.1,1220.0,482.0,2621.4,10.9,0.0
2024-04-08 15:30:18-04:00,52.1,10.1,1253.0,495.0,2621.4,10.9,0.0
2024-04-08 15:30:19-04:00,52.1,10.0,1305.0,515.0,2621.4,10.9,0.0
2024-04-08 15:30:20-04:00,52.1,10.0,1305.0,515.0,2621.4,10.9,0.0
2024-04-08 15:30:21-04:00,52.0,10.0,1332.0,526.0,2621.4,10.9,0.0
2024-04-08 15:30:22-04:00,52.0,10.0,1342.0,529.0,2621.4,10.9,0.0
2024-04-08 15:30:23-04:00,51.9,10.0,1345.0,529.0,2621.4,10.9,0.0
2024-04-08 15:30:24-04:00,51.7,10.0,1358.0,533.0,2621.4,10.9,0.0
2024-04-08 15:30:25-04:00,51.6,10.0,1379.0,541.0,2621.4,10.8,0.0
2024-04-08 15:30:26-04:00,51.5,10.0,1414.0,554.0,2621.4,10.9,0.0
2024-04-08 15:30:27-04:00,51.4,10.0,1430.0,560.0,2621.4,10.9,0.0
2024-04-08 15:30:28-04:00,51.3,10.0,1451.0,567.0,2621.4,10.8,0.0
2024-04-08 15:30:29-04:00,51.5,10.0,1482.5,579.0,2621.4,10.8,0.0
2024-04-08 15:30:30-04:00,51.7,10.0,1522.0,594.0,2621.4,10.8,0.0
2024-04-08 15:30:31-04:00,51.9,10.0,1550.0,604.0,2621.4,10.8,0.0
2024-04-08 15:30:32-04:00,51.9,10.0,1566.0,610.0,2621.3,10.8,0.0
2024-04-08 15:30:33-04:00,51.8,10.0,1584.0,616.0,2621.4,10.8,0.0
2024-04-08 15:30:34-04:00,51.7,10.0,1600.0,622.0,2621.4,10.8,0.0
2024-04-08 15:30:35-04:00,51.6,10.0,1614.0,626.0,2621.4,10.8,0.0
2024-04-08 15:30:36-04:00,51.4,9.9,1622.0,629.0,2621.4,10.8,0.0
2024-04-08 15:30:37-04:00,51.4,9.9,1622.0,629.0,2621.4,10.8,0.0
2024-04-08 15:30:38-04:00,51.3,9.9,1644.0,636.0,2621.4,10.8,0.0
2024-04-08 15:30:39-04:00,51.2,9.9,1666.0,644.0,2621.4,10.8,0.0
2024-04-08 15:30:40-04:00,51.2,9.9,1701.0,657.0,2621.4,10.8,0.0
2024-04-08 15:30:41-04:00,51.2,9.9,1723.0,665.0,2621.4,10.8,0.0
2024-04-08 15:30:42-04:00,51.3,9.9,1757.0,678.0,2621.4,10.8,0.0
2024-04-08 15:30:43-04:00,51.3,9.9,1783.0,688.0,2621.4,10.8,0.0
2024-04-08 15:30:44-04:00,51.4,9.9,1817.0,701.0,2621.4,10.8,0.0
2024-04-08 15:30:45-04:00,51.5,9.9,1843.0,710.0,2621.4,10.8,0.0
2024-04-08 15:30:46-04:00,51.6,9.9,1883.0,725.0,2621.4,10.8,0.0
2024-04-08 15:30:47-04:00,51.6,9.9,1923.5,740.5,2621.4,10.8,0.0
2024-04-08 15:30:48-04:00,51.7,9.9,1957.0,752.0,2621.4,10.8,0.0
2024-04-08 15:30:49-04:00,51.8,9.9,1982.0,761.0,2621.4,10.8,0.0
2024-04-08 15:30:50-04:00,51.9,9.9,1993.0,765.0,2621.4,10.8,0.0
2024-04-08 15:30:51-04:00,52.0,9.9,2004.0,768.0,2621.4,10.8,0.0
2024-04-08 15:30:52-04:00,52.1,9.9,2018.0,773.0,2621.4,10.8,0.0
2024-04-08 15:30:53-04:00,52.2,9.9,2049.0,785.0,2621.4,10.8,0.0
2024-04-08 15:30:54-04:00,52.2,9.9,2079.0,796.0,2621.4,10.8,0.0
2024-04-08 15:30:55-04:00,52.3,9.8,2117.0,810.0,2621.4,10.8,0.0
2024-04-08 15:30:56-04:00,52.3,9.9,2151.0,823.0,2621.4,10.8,0.0
2024-04-08 15:30:57-04:00,52.4,9.9,2206.0,844.0,2621.4,10.8,0.0
2024-04-08 15:30:58-04:00,52.4,9.9,2206.0,844.0,2621.4,10.8,0.0
2024-04-08 15:30:59-04:00,52.5,9.8,2242.0,858.0,2621.4,10.8,0.0
2024-04-08 15:31:00-04:00,52.6,9.8,2299.0,880.0,2621.4,10.8,0.0
2024-04-08 15:31:01-04:00,52.6,9.8,2336.0,894.0,2621.4,10.8,0.0
2024-04-08 15:31:02-04:00,52.8,9.8,2388.0,914.0,2621.4,10.8,0.0
2024-04-08 15:31:03-04:00,52.9,9.8,2415.0,924.0,2621.4,10.8,0.0
2024-04-08 15:31:04-04:00,52.9,9.8,2461.0,942.0,2621.4,10.8,0.0
2024-04-08 15:31:05-04:00,53.0,9.8,2522.0,966.0,2621.4,10.8,0.0
2024-04-08 15:31:06-04:00,53.1,9.8,2611.0,1001.0,2621.4,10.8,0.0
2024-04-08 15:31:07-04:00,53.3,9.8,2708.0,1039.5,2621.4,10.8,0.0
2024-04-08 15:31:08-04:00,53.4,9.8,2791.0,1072.0,2621.4,10.8,0.0
2024-04-08 15:31:09-04:00,53.5,9.8,2828.0,1085.0,2621.4,10.8,0.0
2024-04-08 15:31:10-04:00,53.5,9.8,2854.0,1095.0,2621.4,10.8,0.0
2024-04-08 15:31:11-04:00,53.4,9.8,2888.0,1108.0,2621.4,10.8,0.0
2024-04-08 15:31:12-04:00,53.2,9.8,2921.0,1120.0,2621.4,10.8,0.0
2024-04-08 15:31:13-04:00,53.0,9.8,2970.0,1139.0,2621.4,10.8,0.0
2024-04-08 15:31:14-04:00,52.9,9.8,3009.0,1153.0,2621.4,10.8,0.0
2024-04-08 15:31:15-04:00,52.7,9.8,3069.0,1177.0,2621.4,10.8,0.0
2024-04-08 15:31:16-04:00,52.6,9.8,3106.0,1191.0,2621.4,10.8,0.0
2024-04-08 15:31:17-04:00,52.6,9.8,3143.0,1204.0,2621.4,10.8,0.0
2024-04-08 15:31:19-04:00,52.6,9.8,3163.0,1212.0,2621.4,10.8,0.0
2024-04-08 15:31:20-04:00,52.6,9.8,3213.0,1231.0,2621.4,10.8,0.0
2024-04-08 15:31:21-04:00,52.5,9.8,3253.0,1246.0,2621.4,10.8,0.0
2024-04-08 15:31:22-04:00,52.5,9.8,3322.0,1273.0,2621.4,10.8,0.0
2024-04-08 15:31:23-04:00,52.5,9.8,3380.0,1296.0,2621.4,10.8,0.0
2024-04-08 15:31:24-04:00,52.5,9.8,3471.0,1331.0,2621.4,10.8,0.0
2024-04-08 15:31:25-04:00,52.5,9.8,3528.0,1354.0,2621.4,10.8,0.0
2024-04-08 15:31:26-04:00,52.5,9.8,3593.0,1379.0,2621.4,10.8,0.0
2024-04-08 15:31:27-04:00,52.6,9.8,3644.5,1398.5,2621.4,10.9,0.0
2024-04-08 15:31:28-04:00,52.6,9.8,3688.0,1414.0,2621.4,10.8,0.0
2024-04-08 15:31:29-04:00,52.6,9.8,3734.0,1431.0,2621.4,10.8,0.0
2024-04-08 15:31:30-04:00,52.6,9.8,3790.0,1453.0,2621.4,10.8,0.0
2024-04-08 15:31:31-04:00,52.6,9.8,3870.0,1484.0,2621.4,10.8,0.0
2024-04-08 15:31:32-04:00,52.6,9.8,3940.0,1511.0,2621.4,10.8,0.0
2024-04-08 15:31:33-04:00,52.6,9.8,3940.0,1511.0,2621.4,10.9,0.0
2024-04-08 15:31:34-04:00,52.7,9.8,3989.0,1530.0,2621.4,10.9,0.0
2024-04-08 15:31:35-04:00,52.7,9.8,4015.0,1539.0,2621.3,10.8,0.0
2024-04-08 15:31:36-04:00,52.7,9.8,4053.0,1553.0,2621.4,10.9,0.0
2024-04-08 15:31:37-04:00,52.7,9.8,4053.0,1552.0,2621.4,10.9,0.0
2024-04-08 15:31:38-04:00,52.7,9.8,4087.0,1564.0,2621.4,10.9,0.0
2024-04-08 15:31:39-04:00,52.7,9.8,4135.0,1583.0,2621.4,10.8,0.0
2024-04-08 15:31:40-04:00,52.8,9.8,4256.5,1630.0,2621.4,10.8,0.0
2024-04-08 15:31:41-04:00,52.8,9.8,4304.0,1647.0,2621.4,10.8,0.0
2024-04-08 15:31:42-04:00,52.9,9.8,4380.0,1677.0,2621.4,10.9,0.0
2024-04-08 15:31:43-04:00,53.1,9.8,4505.0,1727.0,2621.4,10.9,0.0
2024-04-08 15:31:44-04:00,53.1,9.8,4577.0,1755.0,2621.4,10.8,0.0
2024-04-08 15:31:45-04:00,53.3,9.8,4649.0,1783.0,2621.4,10.9,0.0
2024-04-08 15:31:46-04:00,53.4,9.8,4689.0,1798.0,2621.4,10.9,0.0
2024-04-08 15:31:47-04:00,53.4,9.8,4761.0,1826.0,2621.4,10.9,0.0
2024-04-08 15:31:48-04:00,53.5,9.8,4836.0,1856.0,2621.4,10.9,0.0
2024-04-08 15:31:49-04:00,53.5,9.8,4922.0,1889.0,2621.4,10.9,0.0
2024-04-08 15:31:50-04:00,53.5,9.8,4922.0,1911.0,2621.3,10.9,0.0
2024-04-08 15:31:51-04:00,53.5,9.8,4977.0,1911.0,2621.3,10.9,0.0
2024-04-08 15:31:52-04:00,53.5,9.8,5081.0,1951.0,2621.4,10.9,0.0
2024-04-08 15:31:53-04:00,53.5,9.8,5156.0,1981.0,2621.4,10.9,0.0
2024-04-08 15:31:54-04:00,53.6,9.8,5281.0,2031.0,2621.4,10.9,0.0
2024-04-08 15:31:55-04:00,53.6,9.8,5352.0,2059.0,2621.4,10.9,0.0
2024-04-08 15:31:56-04:00,53.6,9.8,5418.0,2084.0,2621.3,10.9,0.0
2024-04-08 15:31:57-04:00,53.6,9.8,5445.0,2094.0,2621.4,10.9,0.0
2024-04-08 15:31:58-04:00,53.5,9.8,5460.0,2098.0,2621.4,10.9,0.0
2024-04-08 15:31:59-04:00,53.6,9.8,5473.0,2102.0,2621.4,10.9,0.0
2024-04-08 15:32:00-04:00,53.6,9.8,5501.5,2108.0,2621.4,10.9,0.0
2024-04-08 15:32:01-04:00,53.6,9.8,5507.0,2111.0,2621.3,10.9,0.0
2024-04-08 15:32:02-04:00,53.7,9.8,5499.0,2105.0,2621.4,10.9,0.0
2024-04-08 15:32:03-04:00,53.8,9.8,5496.0,2102.0,2621.4,10.9,0.0
2024-04-08 15:32:04-04:00,53.8,9.8,5528.0,2113.0,2621.4,10.9,0.0
2024-04-08 15:32:05-04:00,53.9,9.8,5579.0,2132.0,2621.4,10.9,0.0
2024-04-08 15:32:06-04:00,53.9,9.8,5579.0,2132.0,2621.4,10.9,0.0
2024-04-08 15:32:07-04:00,54.0,9.8,5619.0,2147.0,2621.4,10.9,0.0
2024-04-08 15:32:08-04:00,53.9,9.8,5718.0,2186.0,2621.3,10.9,0.0
2024-04-08 15:32:09-04:00,54.0,9.7,5778.0,2209.0,2621.4,10.9,0.0
2024-04-08 15:32:10-04:00,54.0,9.8,5835.0,2230.0,2621.3,10.9,0.0
2024-04-08 15:32:11-04:00,54.0,9.8,5895.0,2254.0,2621.4,10.9,0.0
2024-04-08 15:32:12-04:00,54.1,9.8,5984.0,2288.0,2621.4,10.9,0.0
2024-04-08 15:32:13-04:00,54.1,9.8,6053.0,2316.0,2621.4,10.9,0.0
2024-04-08 15:32:14-04:00,54.1,9.8,6144.0,2351.0,2621.3,10.9,0.0
2024-04-08 15:32:15-04:00,54.1,9.8,6186.0,2367.0,2621.4,10.9,0.0
2024-04-08 15:32:16-04:00,54.1,9.8,6273.0,2401.0,2621.4,10.9,0.0
2024-04-08 15:32:17-04:00,54.2,9.8,6393.5,2447.5,2621.4,10.9,0.0
2024-04-08 15:32:18-04:00,54.2,9.8,6509.0,2493.0,2621.4,10.9,0.0
2024-04-08 15:32:19-04:00,54.2,9.8,6611.0,2532.0,2621.4,10.9,0.0
2024-04-08 15:32:20-04:00,54.3,9.8,6662.0,2552.0,2621.4,10.9,0.0
2024-04-08 15:32:21-04:00,54.3,9.8,6673.0,2554.0,2621.3,10.9,0.0
2024-04-08 15:32:22-04:00,54.3,9.8,6693.0,2561.0,2621.4,10.9,0.0
2024-04-08 15:32:23-04:00,54.2,9.8,6718.0,2569.0,2621.4,10.9,0.0
2024-04-08 15:32:24-04:00,54.2,9.8,6754.0,2583.0,2621.3,10.9,0.0
2024-04-08 15:32:25-04:00,54.1,9.8,6856.0,2622.0,2621.4,10.9,0.0
2024-04-08 15:32:26-04:00,54.0,9.8,6895.0,2637.0,2621.4,10.9,0.0
2024-04-08 15:32:28-04:00,53.9,9.8,6996.0,2676.0,2621.4,10.9,0.0
2024-04-08 15:32:29-04:00,53.7,9.8,7054.0,2699.0,2621.4,10.9,0.0
2024-04-08 15:32:30-04:00,53.6,9.8,7140.0,2732.0,2621.4,10.9,0.0
2024-04-08 15:32:31-04:00,53.6,9.8,7204.0,2756.0,2621.4,10.9,0.0
2024-04-08 15:32:32-04:00,53.5,9.8,7293.0,2790.0,2621.4,10.9,0.0
2024-04-08 15:32:33-04:00,53.4,9.8,7346.0,2811.0,2621.4,10.9,0.0
2024-04-08 15:32:34-04:00,53.3,9.8,7420.0,2839.0,2621.4,10.9,0.0
2024-04-08 15:32:35-04:00,53.2,9.8,7448.0,2849.0,2621.4,10.9,0.0
2024-04-08 15:32:36-04:00,53.0,9.8,7490.0,2864.0,2621.4,10.9,0.0
2024-04-08 15:32:37-04:00,53.0,9.8,7576.5,2878.0,2621.4,10.9,0.0
2024-04-08 15:32:38-04:00,52.9,9.8,7702.0,2930.0,2621.4,10.9,0.0
2024-04-08 15:32:39-04:00,52.9,9.8,7780.0,2975.0,2621.4,10.9,0.0
2024-04-08 15:32:40-04:00,52.8,9.8,7867.0,3009.0,2621.4,10.9,0.0
2024-04-08 15:32:41-04:00,52.7,9.8,7930.0,3033.0,2621.4,10.9,0.0
2024-04-08 15:32:42-04:00,52.7,9.8,7976.0,3051.0,2621.4,10.9,0.0
2024-04-08 15:32:43-04:00,52.7,9.8,8033.0,3071.0,2621.3,10.9,0.0
2024-04-08 15:32:44-04:00,52.7,9.8,8087.0,3092.0,2621.4,10.9,0.0
2024-04-08 15:32:45-04:00,52.7,9.8,8148.0,3115.0,2621.3,10.9,0.0
2024-04-08 15:32:46-04:00,52.7,9.7,8215.0,3141.0,2621.3,10.9,0.0
2024-04-08 15:32:48-04:00,52.7,9.7,8288.0,3168.0,2621.4,10.9,0.0
2024-04-08 15:32:49-04:00,52.8,9.8,8346.0,3191.0,2621.4,10.9,0.0
2024-04-08 15:32:50-04:00,52.9,9.8,8407.0,3213.0,2621.4,10.9,0.0
2024-04-08 15:32:51-04:00,53.0,9.8,8457.0,3232.0,2621.4,10.9,0.0
2024-04-08 15:32:52-04:00,53.1,9.7,8565.0,3274.0,2621.4,10.9,0.0
2024-04-08 15:32:53-04:00,53.2,9.7,8599.0,3287.0,2621.4,10.9,0.0
2024-04-08 15:32:54-04:00,53.3,9.7,8690.0,3322.0,2621.4,10.9,0.0
2024-04-08 15:32:55-04:00,53.4,9.7,8765.0,3351.0,2621.4,10.9,0.0
2024-04-08 15:32:56-04:00,53.4,9.7,8861.0,3388.0,2621.4,10.9,0.0
2024-04-08 15:32:57-04:00,53.6,9.7,9003.0,3443.5,2621.4,10.9,0.0
2024-04-08 15:32:58-04:00,53.8,9.7,9137.0,3496.0,2621.4,10.9,0.0
2024-04-08 15:32:59-04:00,54.0,9.7,9253.0,3542.0,2621.4,10.9,0.0
2024-04-08 15:33:00-04:00,54.2,9.7,9340.0,3576.0,2621.4,10.9,0.0
2024-04-08 15:33:01-04:00,54.2,9.7,9419.0,3606.0,2621.4,10.9,0.0
2024-04-08 15:33:02-04:00,54.4,9.7,9496.0,3636.0,2621.4,10.9,0.0
2024-04-08 15:33:03-04:00,54.4,9.7,9496.0,3636.0,2621.4,10.9,0.0
2024-04-08 15:33:04-04:00,54.4,9.6,9601.0,3677.0,2621.3,10.9,0.0
2024-04-08 15:33:05-04:00,54.4,9.7,9671.0,3704.0,2621.4,10.9,0.0
2024-04-08 15:33:06-04:00,54.4,9.6,9814.0,3760.0,2621.4,10.9,0.0
2024-04-08 15:33:07-04:00,54.4,9.6,9903.0,3796.0,2621.4,10.9,0.0
2024-04-08 15:33:08-04:00,54.3,9.6,10026.0,3844.0,2621.4,10.9,0.0
2024-04-08 15:33:09-04:00,54.3,9.6,10112.0,3878.0,2621.4,10.9,0.0
2024-04-08 15:33:10-04:00,54.3,9.6,10182.0,3904.0,2621.4,10.9,0.0
2024-04-08 15:33:11-04:00,54.3,9.6,10243.0,3927.0,2621.4,10.9,0.0
2024-04-08 15:33:12-04:00,54.3,9.6,10335.0,3962.0,2621.4,10.9,0.0
2024-04-08 15:33:13-04:00,54.4,9.6,10387.0,3982.0,2621.4,10.9,0.0
2024-04-08 15:33:14-04:00,54.4,9.6,10506.5,4027.5,2621.4,10.8,0.0
2024-04-08 15:33:15-04:00,54.5,9.5,10639.0,4078.0,2621.4,10.9,0.0
2024-04-08 15:33:16-04:00,54.4,9.5,10693.0,4099.0,2621.4,10.8,0.0
2024-04-08 15:33:17-04:00,54.4,9.5,10764.0,4125.0,2621.4,10.9,0.0
2024-04-08 15:33:18-04:00,54.3,9.5,10823.0,4148.0,2621.4,10.8,0.0
2024-04-08 15:33:19-04:00,54.3,9.5,10924.0,4187.0,2621.4,10.8,0.0
2024-04-08 15:33:20-04:00,54.4,9.5,11027.0,4227.0,2621.4,10.8,0.0
2024-04-08 15:33:21-04:00,54.5,9.5,11145.0,4273.0,2621.4,10.8,0.0
2024-04-08 15:33:22-04:00,54.6,9.5,11222.0,4303.0,2621.4,10.8,0.0
2024-04-08 15:33:23-04:00,54.6,9.5,11222.0,4303.0,2621.4,10.8,0.0
2024-04-08 15:33:24-04:00,54.7,9.5,11277.0,4323.0,2621.4,10.8,0.0
2024-04-08 15:33:25-04:00,54.8,9.5,11334.0,4345.0,2621.4,10.8,0.0
2024-04-08 15:33:26-04:00,54.9,9.5,11427.0,4380.0,2621.4,10.8,0.0
2024-04-08 15:33:27-04:00,55.0,9.5,11471.0,4396.0,2621.4,10.8,0.0
2024-04-08 15:33:28-04:00,55.1,9.5,11516.0,4412.0,2621.4,10.8,0.0
2024-04-08 15:33:29-04:00,55.2,9.5,11563.0,4429.0,2621.4,10.8,0.0
2024-04-08 15:33:30-04:00,55.2,9.5,11634.0,4456.0,2621.4,10.8,0.0
2024-04-08 15:33:31-04:00,55.2,9.5,11686.0,4475.0,2621.4,10.8,0.0
2024-04-08 15:33:32-04:00,55.3,9.5,11806.0,4522.0,2621.4,10.8,0.0
2024-04-08 15:33:33-04:00,55.3,9.5,11869.0,4547.0,2621.4,10.8,0.0
2024-04-08 15:33:34-04:00,55.3,9.5,11962.0,4583.0,2621.4,10.8,0.0
2024-04-08 15:33:35-04:00,55.4,9.5,12059.5,4619.5,2621.4,10.8,0.0
2024-04-08 15:33:36-04:00,55.4,9.5,12151.0,4654.0,2621.4,10.8,0.0
2024-04-08 15:33:37-04:00,55.4,9.5,12151.0,4654.0,2621.4,10.8,0.0
2024-04-08 15:33:38-04:00,55.4,9.5,12228.0,4683.0,2621.4,10.8,0.0
2024-04-08 15:33:39-04:00,55.5,9.5,12255.0,4692.0,2621.4,10.8,0.0
2024-04-08 15:33:40-04:00,55.6,9.5,12321.0,4716.0,2621.4,10.8,0.0
2024-04-08 15:33:41-04:00,55.7,9.5,12365.0,4733.0,2621.4,10.8,0.0
2024-04-08 15:33:42-04:00,55.7,9.5,12447.0,4764.0,2621.4,10.8,0.0
2024-04-08 15:33:43-04:00,55.7,9.5,12542.0,4800.0,2621.4,10.8,0.0
2024-04-08 15:33:44-04:00,55.8,9.5,12646.0,4841.0,2621.4,10.8,0.0
2024-04-08 15:33:45-04:00,55.8,9.5,12698.0,4861.0,2621.4,10.8,0.0
2024-04-08 15:33:46-04:00,55.9,9.5,12761.0,4883.0,2621.4,10.8,0.0
2024-04-08 15:33:47-04:00,55.8,9.5,12833.0,4911.0,2621.4,10.8,0.0
2024-04-08 15:33:48-04:00,55.7,9.5,12888.0,4931.0,2621.4,10.8,0.0
2024-04-08 15:33:49-04:00,55.7,9.5,12969.5,4961.0,2621.4,10.8,0.0
2024-04-08 15:33:50-04:00,55.5,9.5,13044.0,4988.0,2621.4,10.8,0.0
2024-04-08 15:33:51-04:00,55.5,9.5,13114.0,5014.0,2621.4,10.8,0.0
2024-04-08 15:33:52-04:00,55.5,9.5,13180.0,5039.0,2621.4,10.8,0.0
2024-04-08 15:33:53-04:00,55.6,9.5,13252.0,5066.0,2621.4,10.8,0.0
2024-04-08 15:33:54-04:00,55.7,9.5,13306.0,5087.0,2621.4,10.8,0.0
2024-04-08 15:33:55-04:00,55.9,9.5,13382.0,5115.0,2621.4,10.8,0.0
2024-04-08 15:33:56-04:00,56.0,9.5,13428.0,5133.0,2621.4,10.8,0.0
2024-04-08 15:33:57-04:00,56.1,9.5,13428.0,5133.0,2621.4,10.8,0.0
2024-04-08 15:33:58-04:00,56.1,9.5,13489.0,5154.0,2621.4,10.8,0.0
2024-04-08 15:33:59-04:00,56.2,9.5,13542.0,5174.0,2621.4,10.8,0.0
2024-04-08 15:34:00-04:00,56.4,9.5,13593.0,5192.0,2621.4,10.8,0.0
2024-04-08 15:34:01-04:00,56.4,9.5,13632.0,5206.0,2621.4,10.8,0.0
2024-04-08 15:34:02-04:00,56.5,9.5,13710.0,5220.0,2621.4,10.8,0.0
2024-04-08 15:34:03-04:00,56.6,9.5,13741.0,5247.0,2621.4,10.8,0.0
2024-04-08 15:34:04-04:00,56.6,9.5,13802.0,5262.0,2621.4,10.8,0.0
2024-04-08 15:34:05-04:00,56.6,9.5,13842.0,5284.0,2621.4,10.8,0.0
2024-04-08 15:34:06-04:00,56.6,9.5,13894.0,5303.0,2621.4,10.8,0.0
2024-04-08 15:34:07-04:00,56.6,9.5,14018.0,5350.0,2621.4,10.8,0.0
2024-04-08 15:34:08-04:00,56.6,9.5,14152.0,5401.0,2621.4,10.8,0.0
2024-04-08 15:34:09-04:00,56.6,9.6,14199.0,5418.0,2621.4,10.8,0.0
2024-04-08 15:34:10-04:00,56.6,9.6,14244.0,5434.0,2621.4,10.8,0.0
2024-04-08 15:34:11-04:00,56.6,9.6,14244.0,5434.0,2621.4,10.8,0.0
2024-04-08 15:34:12-04:00,56.6,9.6,14234.0,5428.0,2621.4,10.8,0.0
2024-04-08 15:34:13-04:00,56.5,9.6,14247.0,5430.0,2621.4,10.8,0.0
2024-04-08 15:34:14-04:00,56.4,9.6,14273.0,5439.0,2621.4,10.8,0.0
2024-04-08 15:34:15-04:00,56.4,9.6,14325.0,5457.0,2621.4,10.8,0.0
2024-04-08 15:34:16-04:00,56.3,9.6,14386.0,5480.0,2621.4,10.8,0.0
2024-04-08 15:34:17-04:00,56.3,9.6,14451.0,5504.0,2621.4,10.8,0.0
2024-04-08 15:34:18-04:00,56.3,9.6,14450.0,5501.0,2621.4,10.8,0.0
2024-04-08 15:34:19-04:00,56.2,9.6,14467.0,5506.0,2621.4,10.8,0.0
2024-04-08 15:34:20-04:00,56.1,9.6,14482.0,5509.0,2621.4,10.8,0.0
2024-04-08 15:34:21-04:00,56.1,9.7,14514.0,5520.0,2621.4,10.8,0.0
2024-04-08 15:34:22-04:00,56.2,9.7,14596.0,5551.0,2621.4,10.8,0.0
2024-04-08 15:34:23-04:00,56.2,9.7,14726.5,5601.0,2621.4,10.8,0.0
2024-04-08 15:34:24-04:00,56.2,9.7,14854.0,5649.0,2621.4,10.8,0.0
2024-04-08 15:34:25-04:00,56.1,9.7,14907.0,5669.0,2621.4,10.8,0.0
2024-04-08 15:34:26-04:00,56.1,9.7,14989.0,5699.0,2621.4,10.8,0.0
2024-04-08 15:34:27-04:00,56.1,9.7,15020.0,5710.0,2621.4,10.8,0.0
2024-04-08 15:34:28-04:00,56.1,9.8,15122.0,5749.0,2621.4,10.8,0.0
2024-04-08 15:34:29-04:00,56.0,9.7,15122.0,5778.0,2621.4,10.8,0.0
2024-04-08 15:34:30-04:00,56.0,9.7,15199.0,5778.0,2621.4,10.8,0.0
2024-04-08 15:34:31-04:00,56.0,9.7,15328.0,5828.0,2621.4,10.8,0.0
2024-04-08 15:34:32-04:00,55.9,9.8,15383.0,5848.0,2621.4,10.8,0.0
2024-04-08 15:34:33-04:00,55.9,9.8,15452.0,5874.0,2621.4,10.8,0.0
2024-04-08 15:34:34-04:00,55.9,9.8,15498.0,5891.0,2621.4,10.8,0.0
2024-04-08 15:34:35-04:00,55.9,9.8,15598.0,5929.0,2621.4,10.8,0.0
2024-04-08 15:34:36-04:00,55.8,9.8,15664.0,5955.0,2621.4,10.8,0.0
2024-04-08 15:34:37-04:00,55.8,9.8,15800.0,6007.0,2621.4,10.8,0.0
2024-04-08 15:34:38-04:00,55.8,9.8,15800.0,6007.0,2621.4,10.8,0.0
2024-04-08 15:34:39-04:00,55.7,9.8,15921.5,6053.5,2621.4,10.8,0.0
2024-04-08 15:34:40-04:00,55.7,9.8,16064.0,6107.5,2621.4,10.8,0.0
2024-04-08 15:34:41-04:00,55.7,9.8,16191.0,6156.0,2621.4,10.8,0.0
2024-04-08 15:34:42-04:00,55.6,9.8,16262.0,6183.0,2621.4,10.8,0.0
2024-04-08 15:34:43-04:00,55.6,9.8,16323.0,6207.0,2621.4,10.8,0.0
2024-04-08 15:34:44-04:00,55.5,9.8,16465.0,6263.0,2621.4,10.8,0.0
2024-04-08 15:34:45-04:00,55.4,9.8,16535.0,6290.0,2621.4,10.8,0.0
2024-04-08 15:34:46-04:00,55.4,9.8,16645.0,6333.0,2621.4,10.8,0.0
2024-04-08 15:34:47-04:00,55.2,9.9,16645.0,6360.0,2621.4,10.8,0.0
2024-04-08 15:34:48-04:00,55.2,9.9,16718.0,6360.0,2621.4,10.8,0.0
2024-04-08 15:34:49-04:00,55.1,9.9,16801.0,6392.0,2621.4,10.8,0.0
2024-04-08 15:34:50-04:00,55.1,9.9,16845.0,6409.0,2621.4,10.8,0.0
2024-04-08 15:34:51-04:00,55.0,9.9,16930.0,6441.0,2621.4,10.8,0.0
2024-04-08 15:34:52-04:00,55.0,9.9,16968.0,6455.0,2621.4,10.8,0.0
2024-04-08 15:34:53-04:00,55.0,9.9,17093.0,6503.0,2621.4,10.8,0.0
2024-04-08 15:34:54-04:00,55.0,9.9,17199.0,6545.0,2621.4,10.9,0.0
